content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
2023-12-01 19:16:08,Larissa Huda,Kompas.com,"Bantuan Kemanusiaan Korban Palestina, relawan kemanusiaan ke palestina, pendaftaran relawan kemanusiaan ke palestina","Tidak Ikut Angkat Senjata, Ini Tugas Relawan yang Akan Diberangkatkan Masjid di Tanjung Priok ke Palestina - Kompas.com",474,Standard,http://megapolitan.kompas.com/read/2023/12/01/19160801/tidak-ikut-angkat-senjata-ini-tugas-relawan-yang-akan-diberangkatkan
"1 Desember 2023, 18:13 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Gencatan Senjata Berakhir, Serangan Udara Israel Langsung Hantam Gaza Selatan",unknown,Video,https://video.kompas.com/watch/1068199/gencatan-senjata-berakhir-serangan-udara-israel-langsung-hantam-gaza-selatan
2023-12-01 18:03:53,Akhdi Martin Pratama,Kompas.com,"Palestina, pendaftaran relawan kemanusiaan ke palestina","Persiapkan Mental demi ke Palestina, Warga Bogor: Ini Bukan Bantuan Bencana Alam, tapi Pertempuran  - Kompas.com",411,Standard,http://megapolitan.kompas.com/read/2023/12/01/18035311/persiapkan-mental-demi-ke-palestina-warga-bogor-ini-bukan-bantuan-bencana
2023-12-01 17:48:15,Ambaranie Nadia Kemala Movanita ,Kompas.com,"relawan kemanusiaan, relawan kemanusiaan ke palestina, pendaftaran relawan kemanusiaan ke palestina","Cerita Warga Bogor Daftar Relawan ke Palestina, Rela Tinggalkan Keluarga Demi Kemanusiaan - Kompas.com",446,Standard,http://megapolitan.kompas.com/read/2023/12/01/17481561/cerita-warga-bogor-daftar-relawan-ke-palestina-rela-tinggalkan-keluarga
2023-12-01 17:47:14,Nursita Sari,Kompas.com,"relawan kemanusiaan, relawan kemanusiaan ke palestina, pendaftaran relawan kemanusiaan ke palestina","400 Orang Daftar Jadi Relawan ke Palestina, Rela Tinggalkan Keluarga dan Pekerjaan - Kompas.com",252,Standard,http://megapolitan.kompas.com/read/2023/12/01/17471481/400-orang-daftar-jadi-relawan-ke-palestina-rela-tinggalkan-keluarga-dan
2023-12-01 17:42:06,Amalia Purnama Sari,Kompas.com,"Palestina, Muhammadiyah, Riau, Edy Natar Nasution, Milad ke-111 Muhammadiyah, PW Muhammadiyah Provinsi Riau","Hadiri Milad Ke-111 Muhammadiyah, Gubernur Riau: Bersama Kita Hadapi Tantangan - Kompas.com",295,Standard,http://regional.kompas.com/read/2023/12/01/17420601/hadiri-milad-ke-111-muhammadiyah-gubernur-riau-bersama-kita-hadapi-tantangan
"1 Desember 2023, 17:30 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Situasi Gaza Terkini, Antara Negosiasi Perpanjang Jeda dan Kesiapan Israel Berperang",unknown,Video,https://video.kompas.com/watch/1068089/situasi-gaza-terkini-antara-negosiasi-perpanjang-jeda-dan-kesiapan-israel-berperang
"1 Desember 2023, 17:14 WIB",Adinda Septia Berliana,Kompas.com,unknown,Israel Minta Penduduk Khan Younis Pindah ke Rafah,unknown,Video,https://video.kompas.com/watch/1068038/israel-minta-penduduk-khan-younis-pindah-ke-rafah
"1 Desember 2023, 17:14 WIB",unknown,Kompas.com,unknown,"Gencatan Senjata Hamas-Israel Berakhir, Dentuman Kembali Terdengar di Gaza",unknown,Video,https://video.kompas.com/watch/1068037/gencatan-senjata-hamas-israel-berakhir-dentuman-kembali-terdengar-di-gaza
"1 Desember 2023, 17:11 WIB",Rizkia Shindy,Kompas.com,unknown,Presiden Palestina Tolak Wacana Pemisahan Gaza dari Negaranya,unknown,Video,https://video.kompas.com/watch/1068035/presiden-palestina-tolak-wacana-pemisahan-gaza-dari-negaranya
2023-12-01 16:57:59,Bayu Galih,Kompas.com,"hoaks, cek fakta, konteks keliru, konflik Israel dan Palestina",[HOAKS] PM Israel Mengaku Kalah dan Minta Maaf kepada Palestina - Kompas.com,386,Standard,http://www.kompas.com/cekfakta/read/2023/12/01/165759182/hoaks-pm-israel-mengaku-kalah-dan-minta-maaf-kepada-palestina
"1 Desember 2023, 16:44 WIB",Anggie Puspariana,Kompas.com,unknown,AS Tolak Gencatan Senjata Permanen di Gaza,unknown,Video,https://video.kompas.com/watch/1068018/as-tolak-gencatan-senjata-permanen-di-gaza
"1 Desember 2023, 16:39 WIB",Anggie Puspariana,Kompas.com,unknown,AS Tolak Gencatan Senjata Permanen di Gaza Pilih Perpanjang Jeda Kemanuasiaan,unknown,Video,https://video.kompas.com/watch/1067994/as-tolak-gencatan-senjata-permanen-di-gaza-pilih-perpanjang-jeda-kemanuasiaan
2023-12-01 13:42:28,Krisiandi,Kompas.com,"prabowo subianto, Gaza, KRI dr Radjiman Wedyodiningrat dikirim ke palestina, kelebihan KRI dr Radjiman Wedyodiningrat-992",Mesir Minta Keberangkatan KRI dr Radjiman untuk Bantu Korban Perang di Gaza Ditahan Dulu - Kompas.com,567,Standard,http://nasional.kompas.com/read/2023/12/01/13422891/mesir-minta-keberangkatan-kri-dr-radjiman-untuk-bantu-korban-perang-di-gaza
2023-12-01 12:20:00,Kristian Erdianto,Kompas.com,"Gedung Putih, cek fakta, konten manipulatif, konflik Israel dan Palestina",Manipulasi Foto Bendera Israel Berkibar di Gedung Putih - Kompas.com,305,Standard,http://www.kompas.com/cekfakta/read/2023/12/01/122000882/manipulasi-foto-bendera-israel-berkibar-di-gedung-putih
"1 Desember 2023, 12:09 WIB",Anggie Puspariana,Kompas.com,unknown,Warga Tepi Barat Ditembaki Gas Air Mata Israel saat Sambut Tawanan Palestina,unknown,Video,https://video.kompas.com/watch/1067079/warga-tepi-barat-ditembaki-gas-air-mata-israel-saat-sambut-tawanan-palestina
"1 Desember 2023, 12:07 WIB",Rizkia Shindy,Kompas.com,unknown,Analis Pertahanan AS Prediksi Israel Cepat atau Lambat Akan Menyerang Kembali,unknown,Video,https://video.kompas.com/watch/1067078/analis-pertahanan-as-prediksi-israel-cepat-atau-lambat-akan-menyerang-kembali
"1 Desember 2023, 10:18 WIB",Meiva Jufarani,Kompas.com,unknown,Houthi Ancam Tingkatkan Serangan ke Israel,unknown,Video,https://video.kompas.com/watch/1066808/houthi-ancam-tingkatkan-serangan-ke-israel
"1 Desember 2023, 07:48 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"Gencatan Senjata Israel Hamas Diperpanjang Lagi, Baru Sepakat di Menit-menit Terakhir",unknown,Video,https://video.kompas.com/watch/1066592/gencatan-senjata-israel-hamas-diperpanjang-lagi-baru-sepakat-di-menit-menit-terakhir
"30 November 2023, 22:37 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Aktivis Palestina Ahed Tamimi Dibebaskan Lagi dari Penjara Israel,unknown,Video,https://video.kompas.com/watch/1066382/aktivis-palestina-ahed-tamimi-dibebaskan-lagi-dari-penjara-israel
"30 November 2023, 21:50 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Fasilitas KRI Radjiman, Kapal Perang yang Dikirim ke Palestina",unknown,Video,https://video.kompas.com/watch/1066311/fasilitas-kri-radjiman-kapal-perang-yang-dikirim-ke-palestina
2023-11-30 21:00:36,Amalia Purnama Sari,Kompas.com,"BPJS Ketenagakerjaan, Bantuan kemanusiaan BPJS Ketenagakerjaan, Bantuan Kemanusiaan Korban Palestina, Baznas RI","Gandeng Baznas RI, BPJS Ketenagakerjaan Serahkan Bantuan Kemanusiaan untuk Warga Palestina - Kompas.com",304,Standard,http://nasional.kompas.com/read/2023/11/30/21003651/gandeng-baznas-ri-bpjs-ketenagakerjaan-serahkan-bantuan-kemanusiaan-untuk
2023-11-30 20:30:06,Tito Hilmawan Reditya,Kompas.com,"perang hamas israel, pembebasan sandera israel, pembebasan sandera hamas, gencatan senjata, sandera palestina, gencatan senjata israel, gencatan senjata israel hamas","Pembebasan Sandera Masih Berjalan, Hamas-Israel Sepakat Perpanjang Gencatan Senjata - Kompas.com",359,Standard,http://www.kompas.com/global/read/2023/11/30/203006070/pembebasan-sandera-masih-berjalan-hamas-israel-sepakat-perpanjang
"30 November 2023, 20:25 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Hamas Sebut Israel Bunuh Warganya Sendiri,unknown,Video,https://video.kompas.com/watch/1066090/hamas-sebut-israel-bunuh-warganya-sendiri
2023-11-30 20:25:45,Dani Prabowo,Kompas.com,"TNI AL, KRI dr Radjiman Wedyodiningrat-992, KRI dr Radjiman Wedyodiningrat dikirim ke palestina, TNI",KRI dr Radjiman Wedyodiningrat-992 Siap Berangkat Misi Kemanusiaan untuk Bantu Korban di Gaza - Kompas.com,365,Standard,http://nasional.kompas.com/read/2023/11/30/20254511/kri-dr-radjiman-wedyodiningrat-992-siap-berangkat-misi-kemanusiaan-untuk
"30 November 2023, 20:03 WIB",unknown,Kompas.com,unknown,"Stockholm Syndrome, Saat Tawanan Israel Disebut Jatuh Cinta ke Tentara Hamas",unknown,Video,https://video.kompas.com/watch/1066062/stockholm-syndrome-saat-tawanan-israel-disebut-jatuh-cinta-ke-tentara-hamas
2023-11-30 20:01:39,Dian Ihsan,Kompas.com,"UI, Palestina, universitas indonesia, perguruan tinggi",UI Ingatkan Masyarakat Terus Dukung Perjuangan Palestina - Kompas.com,371,Standard,http://www.kompas.com/edu/read/2023/11/30/200139571/ui-ingatkan-masyarakat-terus-dukung-perjuangan-palestina
"30 November 2023, 19:57 WIB",unknown,Kompas.com,unknown,"Situasi Terkini Gaza, Gencatan Senjata Diperpanjang, Penukaran Sandera Capai Kesepakatan",unknown,Video,https://video.kompas.com/watch/1066059/situasi-terkini-gaza-gencatan-senjata-diperpanjang-penukaran-sandera-capai-kesepakatan
"30 November 2023, 17:21 WIB",unknown,Kompas.com,unknown,"Tiba di Jakarta, KRI dr Radjiman Menunggu Izin untuk Dikirim ke Palestina",unknown,Video,https://video.kompas.com/watch/1065497/tiba-di-jakarta-kri-dr-radjiman-menunggu-izin-untuk-dikirim-ke-palestina
2023-11-30 17:08:47,Amalia Purnama Sari,Kompas.com,"Palestina, Gaza, Dompet Dhuafa",Dompet Dhuafa-IHA Terus Kawal 11 Truk Bantuan Kemanusian Menuju Palestina - Kompas.com,367,Kilas,http://nasional.kompas.com/read/2023/11/30/17084761/dompet-dhuafa-iha-terus-kawal-11-truk-bantuan-kemanusian-menuju-palestina
2023-11-30 17:00:00,Rizal Setyo Nugroho,Kompas.com,"Palestina, TNI AL, PT PAL, Gaza, KRI dr Radjiman Wedyodiningrat-992","Spesifikasi KRI dr Radjiman Wedyodiningrat-992 yang Bakal Jadi Kapal RS di Gaza, Palestina - Kompas.com",638,Standard,http://www.kompas.com/tren/read/2023/11/30/170000465/spesifikasi-kri-dr-radjiman-wedyodiningrat-992-yang-bakal-jadi-kapal-rs-di
2023-11-30 16:58:10,Firman Sulistyo,Kompas.com,"perang palestina-israel, konflik Palestina dan Israel, Kata Netizen, sejarah konflik Israel Palestina",Begini Sebaiknya Orangtua Beri Pemahaman Konflik Palestina ke Anak - Kompas.com,1087,Standard,http://katanetizen.kompas.com/read/2023/11/30/165810685/begini-sebaiknya-orangtua-beri-pemahaman-konflik-palestina-ke-anak
"30 November 2023, 16:57 WIB",unknown,Kompas.com,unknown,Petani Palestina Manfaatkan Gencatan Senjata Hamas-Israel untuk Panen Buah Zaitun,unknown,Video,https://video.kompas.com/watch/1065482/petani-palestina-manfaatkan-gencatan-senjata-hamas-israel-untuk-panen-buah-zaitun
"30 November 2023, 16:46 WIB",unknown,Kompas.com,unknown,"Di DK PBB, Menlu Retno: Saya Tak Paham ""Statement"" PM Israel Ini",unknown,Video,https://video.kompas.com/watch/1065478/di-dk-pbb-menlu-retno-saya-tak-paham-statement-pm-israel-ini
"30 November 2023, 16:46 WIB",unknown,Kompas.com,unknown,"Penuh Haru, Gadis 10 Tahun Asal Gaza yang Terluka dalam Perang Israel-Hamas Dibawa Berobat",unknown,Video,https://video.kompas.com/watch/1065477/penuh-haru-gadis-10-tahun-asal-gaza-yang-terluka-dalam-perang-israel-hamas-dibawa-berobat
"30 November 2023, 16:31 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Bantuan Bahan Bakar Kembali Masuk Gaza, WHO Upayakan Bantuan RS di Utara",unknown,Video,https://video.kompas.com/watch/1065383/bantuan-bahan-bakar-kembali-masuk-gaza-who-upayakan-bantuan-rs-di-utara
"30 November 2023, 16:28 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Brigade Al Qassam Klaim 3 Sandera Tewas Karena Serangan Israel,unknown,Video,https://video.kompas.com/watch/1065356/brigade-al-qassam-klaim-3-sandera-tewas-karena-serangan-israel
"30 November 2023, 16:14 WIB",unknown,Kompas.com,unknown,"Iran Puji Hamas, Gerakan Bersejarah untuk Usir AS dari Timur Tengah",unknown,Video,https://video.kompas.com/watch/1065329/iran-puji-hamas-gerakan-bersejarah-untuk-usir-as-dari-timur-tengah
"30 November 2023, 16:03 WIB",unknown,Kompas.com,unknown,"DPR Ungkap Menlu Retno Temui PBB Bahas Palestina-Israel di New York, Ini Poinnya",unknown,Video,https://video.kompas.com/watch/1065327/dpr-ungkap-menlu-retno-temui-pbb-bahas-palestina-israel-di-new-york-ini-poinnya
2023-11-30 15:40:57,Dani Prabowo,Kompas.com,"Israel, Palestina, TNI AL, Gaza, KRI dr Radjiman Wedyodiningrat dikirim ke palestina, TNI",KRI dr Radjiman Wedyodiningrat-992 Tiba di Jakarta Sebelum Misi Kemanusiaan ke Palestina - Kompas.com,339,Standard,http://nasional.kompas.com/read/2023/11/30/15405731/kri-dr-radjiman-wedyodiningrat-992-tiba-di-jakarta-sebelum-misi-kemanusiaan
"30 November 2023, 15:14 WIB",unknown,Kompas.com,unknown,"Temui Komisi I DPR, Ini Harapan Warga Palestina kepada Pemerintah Indonesia",unknown,Video,https://video.kompas.com/watch/1065142/temui-komisi-i-dpr-ini-harapan-warga-palestina-kepada-pemerintah-indonesia
2023-11-30 15:00:00,Tito Hilmawan Reditya,Kompas.com,"perang hamas israel, gencatan senjata, gencatan senjata israel, gencatan senjata israel hamas, kekerasan di penjara israel","Remaja Palestina Mengenang Kekerasan di Penjara Israel: Dihina, Ditendang, Diancam - Kompas.com",514,Standard,http://www.kompas.com/global/read/2023/11/30/150000270/remaja-palestina-mengenang-kekerasan-di-penjara-israel-dihina-ditendang
"30 November 2023, 14:52 WIB",unknown,Kompas.com,unknown,"Komisi I DPR Terima Audiensi Perwakilan Warga Palestina, Apa yang Dibahas?",unknown,Video,https://video.kompas.com/watch/1065125/komisi-i-dpr-terima-audiensi-perwakilan-warga-palestina-apa-yang-dibahas
"29 November 2023, 22:07 WIB",unknown,Kompas.com,unknown,Menteri Keamanan Israel Ancam Hancurkan Pemerintahan Netanyahu jika Serangan ke Gaza Berhenti,unknown,Video,https://video.kompas.com/watch/1063741/menteri-keamanan-israel-ancam-hancurkan-pemerintahan-netanyahu-jika-serangan-ke-gaza-berhenti
"29 November 2023, 21:33 WIB",unknown,Kompas.com,unknown,Israel Akan Lanjutkan Perang Lawan Hamas jika Pembebasan Sandera Dihentikan,unknown,Video,https://video.kompas.com/watch/1063690/israel-akan-lanjutkan-perang-lawan-hamas-jika-pembebasan-sandera-dihentikan
"29 November 2023, 21:05 WIB",unknown,Kompas.com,unknown,"Bukan Cuma Perang, Gempuran Penyakit Mulai Serang Warga Gaza",unknown,Video,https://video.kompas.com/watch/1063617/bukan-cuma-perang-gempuran-penyakit-mulai-serang-warga-gaza
2023-11-29 20:51:49,Tito Hilmawan Reditya,Kompas.com,"perang hamas israel, Pasukan Israel Bunuh 2 Anak Palestina di Tepi Barat",Pasukan Israel Bunuh 2 Anak Palestina di Tepi Barat - Kompas.com,223,Standard,http://www.kompas.com/global/read/2023/11/29/205149570/pasukan-israel-bunuh-2-anak-palestina-di-tepi-barat
"29 November 2023, 19:58 WIB",Rizkia Shindy,Kompas.com,unknown,Israel Serang Jenin di Tepi Barat Saat Gencatan Senjata dengan Hamas,unknown,Video,https://video.kompas.com/watch/1063417/israel-serang-jenin-di-tepi-barat-saat-gencatan-senjata-dengan-hamas
"29 November 2023, 19:42 WIB",unknown,Kompas.com,unknown,Geliat Truk Bantuan Masuki Gaza via Perbatasan Rafah,unknown,Video,https://video.kompas.com/watch/1063412/geliat-truk-bantuan-masuki-gaza-via-perbatasan-rafah
"29 November 2023, 19:19 WIB",unknown,Kompas.com,unknown,"Israel ""Panas"" Saat Warganya yang Ditawan Nyaman dengan Tentara Hamas",unknown,Video,https://video.kompas.com/watch/1063270/israel-panas-saat-warganya-yang-ditahan-nyaman-dengan-tentara-hamas
"29 November 2023, 18:12 WIB",unknown,Kompas.com,unknown,"Stockholm Syndrome, Ketika Tawanan Israel Disebut Jatuh Cinta dengan Tentara Hamas",unknown,Video,https://video.kompas.com/watch/1063060/stockholm-syndrome-ketika-tawanan-israel-disebut-jatuh-cinta-dengan-tentara-hamas
"29 November 2023, 17:59 WIB",unknown,Kompas.com,unknown,Menebak Misi Rahasia Qatar di Balik Gencatan Senjata Hamas-Israel,unknown,Video,https://video.kompas.com/watch/1063051/menebak-misi-rahasia-qatar-di-balik-gencatan-senjata-hamas-israel
"29 November 2023, 17:20 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Gencatan Senjata Hari Kelima, Banyak Bangunan Hancur di Al Hawa Gaza",unknown,Video,https://video.kompas.com/watch/1062859/gencatan-senjata-hari-kelima-banyak-bangunan-hancur-di-al-hawa-gaza
"29 November 2023, 17:15 WIB",unknown,Kompas.com,unknown,Momen Sandera Hamas Lambaikan Tangannya Saat Dibebaskan,unknown,Video,https://video.kompas.com/watch/1062854/momen-sandera-hamas-lambaikan-tangannya-saat-dibebaskan
2023-11-29 17:14:00,Aditya Jaya Iswara,Kompas.com,"sejarah Tepi Barat, sejarah wilayah Tepi Barat, Tepi Barat Palestina, kenapa Tepi Barat tidak diserang Israel",Sejarah Wilayah Tepi Barat dalam Konflik Israel-Palestina - Kompas.com,2158,Standard,http://internasional.kompas.com/read/2023/11/29/171400070/sejarah-wilayah-tepi-barat-dalam-konflik-israel-palestina
"29 November 2023, 17:13 WIB",unknown,Kompas.com,unknown,"Dari Podium Sidang PBB, Menlu Retno Suarakan Keprihatinan Indonesia atas Kondisi Gaza",unknown,Video,https://video.kompas.com/watch/1062853/dari-podium-sidang-pbb-menlu-retno-suarakan-keprihatinan-indonesia-atas-kondisi-gaza
2023-11-29 17:09:49,Dani Prabowo,Kompas.com,"Israel, Palestina, pemilu, Bentrok di Bitung","Pasca Bentrokan di Bitung, Kapolri Minta Masyarakat Hindari Provokasi - Kompas.com",261,Standard,http://nasional.kompas.com/read/2023/11/29/17094981/pasca-bentrokan-di-bitung-kapolri-minta-masyarakat-hindari-provokasi
"29 November 2023, 17:00 WIB",Adinda Septia Berliana,Kompas.com,unknown,Jumlah Warga Palestina dan Israel yang Dilepaskan Selama Gencatan Senjata Hampir Sama,unknown,Video,https://video.kompas.com/watch/1062844/jumlah-warga-palestina-dan-israel-yang-dilepaskan-selama-gencatan-senjata-hampir-sama
