article_link,article_title
https://www.cnbcindonesia.com/news/20231223211539-4-499985/5-update-di-gaza-israel-makin-brutal-anak-anak-kelaparan,"5 Update di Gaza: Israel Makin Brutal, Anak-anak Kelaparan"
https://www.cnbcindonesia.com/tech/20231223174601-37-499952/ahli-arkeologi-ungkap-bukti-keberadaan-yesus,Ahli Arkeologi Ungkap Bukti Keberadaan Yesus
https://www.cnbcindonesia.com/news/20231223071042-8-499871/didesak-as-israel-izinkan-lebih-banyak-truk-bantuan-ke-gaza,"Didesak AS, Israel Izinkan Lebih Banyak Truk Bantuan ke Gaza"
https://www.cnbcindonesia.com/news/20231223064625-8-499869/video-pbb-perang-membuat-577-ribu-warga-palestina-kelaparan,Video: PBB: Perang Membuat 577 Ribu Warga Palestina Kelaparan
https://www.cnbcindonesia.com/news/20231223062623-8-499866/10-pekan-perang-lebih-dari-20000-warga-palestina-terbunuh,"10 Pekan Perang, Lebih Dari 20.000 Warga Palestina Terbunuh"
https://www.cnbcindonesia.com/news/20231223102106-4-499892/perang-israel-hamas-bikin-dunia-inflasi-ini-buktinya,"Perang Israel-Hamas Bikin Dunia Inflasi, Ini Buktinya"
https://www.cnbcindonesia.com/news/20231222181304-4-499683/akhirnya-as-siap-dukung-resolusi-pbb-soal-gaza-tapi,"Akhirnya! AS Siap Dukung Resolusi PBB soal Gaza, tapi..."
https://www.cnbcindonesia.com/news/20231222124235-4-499546/raja-salman-ogah-dukung-as-lawan-houthi-takut-kepada-iran,"Raja Salman Ogah Dukung AS Lawan Houthi, Takut kepada Iran?"
https://www.cnbcindonesia.com/news/20231222091706-4-499453/israel-banyak-bunuh-warga-sendiri-di-gaza-ini-sebabnya,"Israel Banyak Bunuh Warga Sendiri di Gaza, Ini Sebabnya"
https://www.cnbcindonesia.com/news/20231222075743-8-499427/hamas-tolak-gencatan-senjata-minta-israel-setop-agresi,"Hamas Tolak Gencatan Senjata, Minta Israel Setop Agresi"
https://www.cnbcindonesia.com/news/20231222072723-4-499420/terungkap-ini-alasan-houthi-serang-israel-ada-peran-iran,"Terungkap Ini Alasan Houthi Serang Israel, Ada Peran Iran?"
https://www.cnbcindonesia.com/news/20231222054345-4-499392/20-negara-lebih-gabung-as-lawan-houthi-jadi-perang-baru,"20 Negara Lebih Gabung AS Lawan Houthi, Jadi Perang Baru?"
https://www.cnbcindonesia.com/news/20231222051554-4-499390/pbb-voting-resolusi-hentikan-perang-gaza-as-siap-veto-lagi,"PBB Voting Resolusi Hentikan Perang Gaza, AS Siap Veto Lagi"
https://www.cnbcindonesia.com/news/20231221190026-7-499357/potret-wajah-murung-anak-anak-palestina-menahan-lapar,Potret Wajah Murung Anak-Anak Palestina Menahan Lapar
https://www.cnbcindonesia.com/news/20231221200049-8-499384/badai-matahari-hantam-bumi-akhir-2023-hingga-israel-nego-soal,Badai Matahari Hantam Bumi Akhir 2023 Hingga Israel Nego Soal
https://www.cnbcindonesia.com/news/20231221124043-8-499208/video-korban-tewas-di-gaza-tembus-20-ribu-jiwa,Video: Korban Tewas di Gaza Tembus 20 Ribu Jiwa
https://www.cnbcindonesia.com/news/20231221150550-4-499275/israel-nego-soal-pembebasan-sandera-ini-syarat-dari-hamas,"Israel Nego soal Pembebasan Sandera, Ini Syarat dari Hamas"
https://www.cnbcindonesia.com/news/20231221140959-4-499240/negara-arab-ini-gabung-as-lawan-houthi-begini-faktanya,"Negara Arab Ini Gabung AS Lawan Houthi, Begini Faktanya"
https://www.cnbcindonesia.com/news/20231221093410-7-499150/penampakan-ribuan-militan-houthi-bersiap-perang-lawan-as,Penampakan Ribuan Militan Houthi Bersiap Perang Lawan AS
https://www.cnbcindonesia.com/news/20231221105602-4-499165/houthi-gentayangan-di-laut-merah-perdagangan-global-suram,"Houthi 'Gentayangan' di Laut Merah, Perdagangan Global Suram?"
https://www.cnbcindonesia.com/news/20231221091126-4-499128/korban-tewas-gaza-tembus-20000-orang-as-prancis-buka-suara,"Korban Tewas Gaza Tembus 20.000 Orang, AS-Prancis Buka Suara"
https://www.cnbcindonesia.com/news/20231220185640-16-499034/ini-dia-4-kelompok-bersenjata-yang-ditakuti-israel,Ini Dia 4 Kelompok Bersenjata yang Ditakuti Israel
https://www.cnbcindonesia.com/news/20231221075447-4-499102/hamas-tolak-usul-gencatan-senjata-dari-israel-ini-alasannya,"Hamas Tolak Usul Gencatan Senjata dari Israel, Ini Alasannya"
https://www.cnbcindonesia.com/news/20231220221548-7-499049/ini-penampakan-drone-mata-mata-israel-intai-wilayah-gaza,"Ini Penampakan Drone Mata-Mata Israel, Intai Wilayah Gaza"
https://www.cnbcindonesia.com/news/20231221054940-4-499075/houthi-yaman-beri-ultimatum-baru-siap-perang-lawan-as,"Houthi Yaman Beri Ultimatum Baru, Siap Perang Lawan AS"
https://www.cnbcindonesia.com/news/20231221052458-4-499073/resolusi-pbb-soal-perdamaian-gaza-ditunda-lagi-permintaan-as,"Resolusi PBB soal Perdamaian Gaza Ditunda Lagi, Permintaan AS"
https://www.cnbcindonesia.com/news/20231220132700-7-498878/potret-warga-palestina-ditembaki-pasukan-israel-di-sekolahan,Potret Warga Palestina Ditembaki Pasukan Israel di Sekolahan
https://www.cnbcindonesia.com/lifestyle/20231220152219-33-498932/zara-di-pim-digeruduk-pendemo-bawa-replika-jenazah-bayi,"ZARA di PIM Digeruduk, Pendemo Bawa Replika Jenazah Bayi"
https://www.cnbcindonesia.com/news/20231220125444-4-498864/balaskan-dendam-gaza-ke-israel-siapakah-kelompok-houthi,"Balaskan 'Dendam' Gaza ke Israel, Siapakah Kelompok Houthi?"
https://www.cnbcindonesia.com/news/20231220095929-4-498800/sejak-kapan-hamas-bangun-terowongan-di-gaza-ini-faktanya,Sejak Kapan Hamas Bangun Terowongan di Gaza? Ini Faktanya
https://www.cnbcindonesia.com/news/20231220082743-4-498766/houthi-menggila-di-laut-merah-kargo-rp-463-t-dialihkan,"Houthi Menggila di Laut Merah, Kargo Rp 463 T Dialihkan"
https://www.cnbcindonesia.com/news/20231220084029-8-498773/video-israel-tahan-240-orang-di-rs-al-awda-jalur-gaza,Video: Israel Tahan 240 Orang Di RS Al Awda Jalur Gaza
https://www.cnbcindonesia.com/news/20231220083817-8-498771/video-unicef-murka-karena-israel-bunuh-ribuan-anak-anak,Video: UNICEF Murka Karena Israel Bunuh Ribuan Anak-Anak
https://www.cnbcindonesia.com/news/20231220075310-4-498753/ini-daftar-kelompok-bersenjata-yang-ditakuti-israel,Ini Daftar Kelompok Bersenjata yang Ditakuti Israel
https://www.cnbcindonesia.com/news/20231220065309-4-498737/houthi-ultimatum-israel-ancaman-kiamat-ini-kian-nyata,"Houthi Ultimatum Israel, Ancaman 'Kiamat' Ini Kian Nyata"
https://www.cnbcindonesia.com/news/20231220051610-4-498729/israel-menggila-perang-meluas-perdamaian-di-ujung-tanduk,"Israel Menggila-Perang Meluas, Perdamaian di Ujung Tanduk"
https://www.cnbcindonesia.com/news/20231219201513-4-498715/8-update-terkini-israel-vs-hamas-pbb-murka-as-perangi-houthi,8 Update Terkini Israel Vs Hamas: PBB Murka-AS Perangi Houthi
https://www.cnbcindonesia.com/news/20231219174817-4-498642/trauma-kena-veto-dk-pbb-bujuk-as-sepakati-perdamaian-di-gaza,"Trauma Kena Veto, DK PBB Bujuk AS Sepakati Perdamaian di Gaza"
https://www.cnbcindonesia.com/news/20231219175447-4-498646/laut-merah-mencekam-ramai-kapal-asing-sembunyi-dari-houthi,"Laut Merah Mencekam, Ramai Kapal Asing 'Sembunyi' dari Houthi"
https://www.cnbcindonesia.com/news/20231219151025-4-498587/fakta-fakta-ancaman-kiamat-baru-gegara-perang-israel-hamas,Fakta-Fakta Ancaman 'Kiamat' Baru Gegara Perang Israel-Hamas
https://www.cnbcindonesia.com/news/20231219091822-4-498439/8-update-baru-gaza-korban-tewas-tembus-19543-jiwa,"8 Update Baru Gaza, Korban Tewas Tembus 19.543 Jiwa"
https://www.cnbcindonesia.com/news/20231219071513-7-498403/bukti-israel-kubur-hidup-hidup-pengungsi-palestina-di-gaza,Bukti Israel Kubur Hidup-Hidup Pengungsi Palestina di Gaza
https://www.cnbcindonesia.com/news/20231219075955-8-498417/video-makin-gila-israel-gempur-kamp-pengungsi-rumah-sakit,"Video: Makin Gila, Israel Gempur Kamp Pengungsi & Rumah Sakit"
https://www.cnbcindonesia.com/news/20231219080043-4-498416/terungkap-rencana-real-estate-israel-di-gaza,Terungkap Rencana Real Estate Israel di Gaza
https://www.cnbcindonesia.com/news/20231219070344-4-498394/kiamat-karena-gaza-makin-ngeri-as-umumkan-perangi-houthi,"""Kiamat"" karena Gaza Makin Ngeri, AS Umumkan Perangi Houthi"
https://www.cnbcindonesia.com/news/20231218183808-7-498327/potret-terkini-gaza-terungkap-taktik-mengerikan-israel,"Potret Terkini Gaza, Terungkap Taktik Mengerikan Israel"
https://www.cnbcindonesia.com/news/20231218194150-4-498347/9-fakta-baru-perang-gaza-netanyahu-guncang-dunia-muslim,9 Fakta Baru Perang Gaza: Netanyahu 'Guncang' Dunia Muslim
https://www.cnbcindonesia.com/news/20231218180844-4-498324/kelompok-as-ini-bongkar-taktik-kejam-israel-lumpuhkan-gaza,Kelompok AS Ini Bongkar Taktik Kejam Israel Lumpuhkan Gaza
https://www.cnbcindonesia.com/news/20231218124608-4-498192/survei-membuktikan-pemuda-as-ingin-negara-israel-diakhiri,Survei Membuktikan Pemuda AS Ingin Negara Israel Diakhiri
https://www.cnbcindonesia.com/news/20231218073756-8-498087/krisis-kemanusiaan-di-gaza-memburuk-warga-jarah-truk-bantuan,"Krisis Kemanusiaan Di Gaza Memburuk, Warga Jarah Truk Bantuan"
https://www.cnbcindonesia.com/news/20231218101049-4-498124/netanyahu-buka-suara-pembicaraan-gencatan-senjata-baru-gaza,Netanyahu Buka Suara Pembicaraan Gencatan Senjata Baru Gaza
https://www.cnbcindonesia.com/news/20231218081049-8-498096/tentara-israel-bunuh-sandera-dunia-murka,"Tentara Israel Bunuh Sandera, Dunia Murka"
https://www.cnbcindonesia.com/news/20231218073636-8-498084/video-korban-tewas-di-gaza-terpaksa-dikuburkan-di-jalanan,Video: Korban Tewas Di Gaza Terpaksa Dikuburkan Di Jalanan
https://www.cnbcindonesia.com/news/20231218063116-7-498072/potret-terowongan-raksasa-hamas-yang-baru-ditemukan-israel,Potret Terowongan Raksasa Hamas yang Baru Ditemukan Israel
https://www.cnbcindonesia.com/news/20231217111541-7-497978/potret-muak-warga-isarel-tuntut-netanyahu-bebaskan-sandera,"Potret Muak Warga Isarel, Tuntut Netanyahu Bebaskan Sandera"
https://www.cnbcindonesia.com/news/20231217115413-8-497990/video-jokowi-temui-pm-jepang-bahas-mrt-hingga-palestina,"Video: Jokowi Temui PM Jepang, Bahas MRT Hingga Palestina"
https://www.cnbcindonesia.com/news/20231217133541-7-498003/warga-ri-geruduk-kedubes-as-tuntut-stop-perang-di-gaza,"Warga RI Geruduk Kedubes AS, Tuntut Stop Perang di Gaza!"
https://www.cnbcindonesia.com/news/20231216173440-4-497931/as-kirim-ultimatum-baru-ke-israel-soal-gaza-ini-isinya,"AS Kirim Ultimatum Baru ke Israel Soal Gaza, Ini Isinya"
https://www.cnbcindonesia.com/news/20231216104552-7-497870/potret-terkni-gaza-bangunan-hancur-korban-tewas-18-ribu-jiwa,Potret Terkni Gaza: Bangunan Hancur-Korban Tewas 18 Ribu Jiwa
https://www.cnbcindonesia.com/tech/20231216062805-37-497846/senjata-pembunuh-massal-israel-obrak-abrik-gaza-dibantu-ai,Senjata Pembunuh Massal Israel Obrak-abrik Gaza Dibantu AI
https://www.cnbcindonesia.com/news/20231215191710-4-497804/9-update-gaza-korban-tembus-18-ribu-ri-kirim-kapal-rs,"9 Update Gaza, Korban Tembus 18 Ribu-RI Kirim Kapal RS"
https://www.cnbcindonesia.com/news/20231215131003-7-497657/potret-terbaru-situasi-gaza-hujan-rudal-api-membara,"Potret Terbaru Situasi Gaza, Hujan Rudal-Api Membara"
https://www.cnbcindonesia.com/news/20231215155138-4-497739/amerika-dikucilkan-di-pbb-karena-bela-israel-rusia-puas,"Amerika Dikucilkan di PBB karena Bela Israel, Rusia Puas"
https://www.cnbcindonesia.com/news/20231215132755-7-497668/viral-anggota-parlemen-turki-tewas-usai-caci-maki-israel,"Viral, Anggota Parlemen Turki Tewas Usai Caci Maki Israel"
